"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015014461",349.124720148573,0.000228460705019513,0.000301153798434551,0.75861804236603,0.448081076568781,0.895971876226538
"ENSNFUG00015014486",487.646613592826,-5.38334737201107e-05,0.000324344755765072,-0.165976087984302,0.868175768169497,0.984324555416789
"ENSNFUG00015014606",1439.12242847425,-0.000820309800315848,0.00051876786861774,-1.58126562946461,0.113817314858636,0.642714931927946
"ENSNFUG00015014927",144.802484061693,-4.21883437622296e-05,0.00043555640675481,-0.0968608040381298,0.922836936239741,0.991169158478115
"ENSNFUG00015014932",0.196889423200482,-0.00293761602445101,0.0121163524624819,-0.242450525729364,0.808431088058586,NA
"ENSNFUG00015014957",20.8851322581275,0.00240509763328858,0.00105061958613057,2.2892183479527,0.0220666690607469,0.349043627357689
"ENSNFUG00015014973",0.69487413296362,0.00485730744435485,0.00481982185393251,1.00777738089879,0.313561346975087,NA
"ENSNFUG00015014992",324.923181012133,-0.000188883617907288,0.000299487773987829,-0.630688910576244,0.528243951329086,0.920181751649231
"ENSNFUG00015015058",1994.99956376144,0.000537398024558151,0.000586634612457941,0.916069412110728,0.359630489757089,0.859148840132268
"ENSNFUG00015015216",477.310819116444,-0.000766530755303542,0.000518937459602729,-1.47711586650607,0.139644581113408,0.681610674121978
"ENSNFUG00015015758",31.0142012590723,0.000112486020593392,0.000775152404351708,0.145114715457109,0.884620300017484,0.986024421151055
"ENSNFUG00015015765",259.520537142791,0.00176407817828633,0.000831889312128855,2.12056838880638,0.0339581406793852,0.413641751515061
"ENSNFUG00015015798",6.65623303621941,0.000573501689802698,0.0017356187624018,0.330430681107104,0.74107456202574,0.968192844522655
"ENSNFUG00015015802",5.48235066823426,-0.00103128447472033,0.00224145992460727,-0.460094986931799,0.645448042215104,0.952325690333893
"ENSNFUG00015015805",0.864145932939263,-0.0025864937929648,0.00563211492142745,-0.459240237290693,0.646061658675217,NA
"ENSNFUG00015015808",2.57491362296643,-0.000838643591522482,0.00315498399029386,-0.265815482456495,0.790381318784271,0.974558838110441
"ENSNFUG00015015809",96.969948693762,0.000297744603255972,0.000443361368318593,0.671561900814997,0.501862639792734,0.911137830843635
"ENSNFUG00015015812",24.6897061301916,-0.00139565593550981,0.00127133522383511,-1.09778751453112,0.272297284656246,0.811971431757027
"ENSNFUG00015015817",174.83004999368,-0.000320220850155289,0.000491990568381889,-0.650867863602479,0.515131787859346,0.915468389487085
"ENSNFUG00015015823",102.703590334284,0.000245060509611221,0.000446867469694054,0.54839639542122,0.583419750963009,0.938243845332008
"ENSNFUG00015015824",253.024433775517,-0.000527143217046404,0.00045643521851413,-1.15491354668567,0.248125831380855,0.794247050655449
"ENSNFUG00015015826",12.6629230138313,-0.00119395679908318,0.00128232042034949,-0.931090841365357,0.351806575774891,0.856681578086463
"ENSNFUG00015015831",26.3552196108296,0.000256454513988594,0.000865708069016228,0.296236714392675,0.76704931240494,0.972430342430151
"ENSNFUG00015015833",326.600614552626,-0.000222792225423512,0.000425877715220187,-0.523136612838087,0.600879188392044,0.942804136036063
"ENSNFUG00015015835",28.0304976336471,0.00167014366486915,0.00113335866839635,1.47362323282207,0.140583062440473,0.681781879998277
"ENSNFUG00015015840",439.537497487282,-0.000328258125306532,0.00062993417133933,-0.521099092955393,0.602297742784861,0.942804136036063
"ENSNFUG00015015843",0.657148069641538,0.000190504356679176,0.00776872094105719,0.0245219719081906,0.980436257935061,NA
"ENSNFUG00015015849",4.68575873762015,-0.000310383361895292,0.0018533376879336,-0.167472643499392,0.866998170848756,0.984324555416789
"ENSNFUG00015015857",9.62666275331689,-0.00193922411464814,0.00150792625826474,-1.28602052256834,0.198435899440212,0.749365377278194
"ENSNFUG00015015863",606.519070472888,-0.00060678305798442,0.000274129927055551,-2.21348710263749,0.0268640814483985,0.381320829836143
"ENSNFUG00015015865",1129.47786848441,0.000255574933073515,0.000318783660685522,0.801719048347456,0.422715494633213,0.887760685229025
"ENSNFUG00015015872",43.401400543744,-0.000102979008661227,0.000696926307656959,-0.147761689478245,0.882530844744961,0.986000768147442
"ENSNFUG00015015878",28.0078900057072,-0.000857896826897852,0.000867088966066289,-0.989398851181167,0.322468036397452,0.839167341547923
"ENSNFUG00015015893",95.7459885218964,-0.000269996034221647,0.00048714177523602,-0.554245289455692,0.579410987185035,0.936814662654991
"ENSNFUG00015015932",179.472297097616,-0.00136334904175721,0.000752370874943491,-1.81207046572558,0.0699753091792498,0.551996139774617
"ENSNFUG00015015943",62.2562682647291,0.0013311689167231,0.000623385771967821,2.13538546528106,0.0327295369403655,0.406617041531535
"ENSNFUG00015015964",185.770040326078,0.000956960361119566,0.000455289491372858,2.10187227962146,0.0355644653978444,0.420242340995266
"ENSNFUG00015015978",310.357887243137,0.00153378438067249,0.000870846523834307,1.76125682160307,0.0781949446191507,0.575192573894669
"ENSNFUG00015015990",14.9109198258189,0.000510797484211972,0.00140901326599394,0.362521415901395,0.716962422783873,0.963938693144805
"ENSNFUG00015016000",2.51557985440977,-0.00147582923496604,0.00282705388072926,-0.522037887224609,0.601643951518922,0.942804136036063
"ENSNFUG00015016003",3.03433296972735,-0.00387003486762703,0.00379907558914522,-1.0186780380692,0.308355842275027,0.832451687449503
"ENSNFUG00015016034",452.538029928924,-0.000750861289808248,0.000490096507716203,-1.53206823143299,0.125505598245568,0.660118358629405
"ENSNFUG00015016055",77.6251045576333,0.000649106836777159,0.000784245846820395,0.827682848954654,0.407850134726605,0.883817372414265
"ENSNFUG00015016061",26.2118753694066,0.00137767785945984,0.00136277562549983,1.01093520729397,0.312047441782992,0.835035121609816
"ENSNFUG00015016063",0.0670178044150439,-0.00228783704665299,0.0125998293168388,-0.181576828473022,0.855914834733578,NA
"ENSNFUG00015016086",592.458499718547,0.000226354224344438,0.000208216487675032,1.08710999245033,0.27698820227893,0.816079880736627
"ENSNFUG00015016153",380.498390727056,0.000220682844649831,0.000470113567326622,0.469424539063573,0.638766211587384,0.951659528352887
"ENSNFUG00015016243",4.75433116561787,0.00104572900718703,0.00207520668043282,0.503915594069371,0.614320691826512,0.945759688633264
"ENSNFUG00015016245",2.22771696563663,-0.0105171415855758,0.00578875365611066,-1.81682313851338,0.0692441986604841,0.550191727610673
"ENSNFUG00015016293",103.647377161325,-0.000553590575998976,0.000478294236403689,-1.15742681777109,0.247098022622692,0.792978119279181
"ENSNFUG00015016358",177.720491134461,-0.000488387928438338,0.00038583786166851,-1.2657853905948,0.205589926926934,0.756598069915822
"ENSNFUG00015016363",208.32187727813,0.000174758042268279,0.000512804345055494,0.34078892652395,0.733262487355928,0.966517345351306
"ENSNFUG00015016374",0,NA,NA,NA,NA,NA
"ENSNFUG00015016382",117.921373668881,-0.000340043139608369,0.000625040585931135,-0.54403369519085,0.586418285967651,0.939288875931364
"ENSNFUG00015016398",0.264498875804938,0.00425339241031142,0.00879274164159413,0.483739041096205,0.628571082160715,NA
"ENSNFUG00015016459",128.049660708275,-0.00111853591194356,0.000699635760802507,-1.59874033691554,0.109878310881881,0.635563446656084
"ENSNFUG00015016531",98.5305378981438,-0.000464075070522775,0.000681939355675443,-0.680522493181407,0.496173684416228,0.909235704352878
"ENSNFUG00015016541",154.127447833736,-0.000423565029781152,0.000401704218859515,-1.05442016761413,0.291690592852878,0.824503455285918
"ENSNFUG00015016601",378.066740809195,0.000253914607786341,0.000310334743678819,0.818195877059547,0.41324534901252,0.884920522702873
"ENSNFUG00015016607",2.04017130759193,-0.0021733888080649,0.00328348899390942,-0.661914448958514,0.508026051177488,NA
"ENSNFUG00015016613",25.520642709954,0.000137252085133866,0.000833395540049877,0.164690208356109,0.869187824341362,0.984324555416789
"ENSNFUG00015016616",10589.1922515577,-9.90472649874166e-05,0.000602576798996259,-0.164372848659962,0.869437636470048,0.98445930087286
"ENSNFUG00015016647",878.12012596723,-5.67275782595982e-05,0.000286457166034587,-0.198031625617454,0.843020320028588,0.980213015067841
"ENSNFUG00015016832",2.0367446018357,-0.0111023544112661,0.00555342288271922,-1.99919124578352,0.0455876653977497,NA
"ENSNFUG00015016929",8.83115380004231,0.000124170593267762,0.00163080212095755,0.0761408092815413,0.939307073244944,0.99450995428886
"ENSNFUG00015016934",2.31335228836324,-0.00291696521948648,0.00296402917339238,-0.98412162932525,0.325055713305599,0.840767405236949
"ENSNFUG00015016936",0.106819859577817,-0.00102681889456889,0.0125998293168388,-0.0814946670108154,0.935048565882494,NA
"ENSNFUG00015016950",0.106819859577817,-0.00102681889456889,0.0125998293168388,-0.0814946670108154,0.935048565882494,NA
"ENSNFUG00015016956",0.684212898851571,-0.00558462424485852,0.00716600025928769,-0.77932236153919,0.435789845385886,NA
"ENSNFUG00015016959",0.0670178044150439,-0.00228783704665299,0.0125998293168388,-0.181576828473022,0.855914834733578,NA
"ENSNFUG00015016966",3.82505926668896,-0.00108194535919053,0.0024651519980248,-0.438896003190651,0.660736892903854,0.955187099904755
"ENSNFUG00015017269",7.06513222970668,0.00110242578054115,0.00151270426944264,0.728778124588317,0.466137394845478,0.901340436557447
"ENSNFUG00015017298",415.73379868565,-0.000317831794708911,0.000429044744313451,-0.740789390667165,0.458821148913264,0.898779739981808
"ENSNFUG00015017324",1.86955984681427,0.000742893881441317,0.00326070234543861,0.227832473724733,0.819776480137035,NA
"ENSNFUG00015017327",255.263465955673,-0.000206630113516297,0.00044948665064125,-0.459702447717887,0.645729812365052,0.952325690333893
"ENSNFUG00015017330",4.31428739786247,-0.0021211168292881,0.00229080714120957,-0.925925535646851,0.354484679710064,0.856731630696091
"ENSNFUG00015017339",363.515793424409,6.49403189667136e-05,0.000264092855074142,0.245899567970069,0.805759978274283,0.976802455396828
"ENSNFUG00015017371",7.28976702369544,-0.00102484374965856,0.00158918692632857,-0.644885590662521,0.519001330198251,0.916415137909491
"ENSNFUG00015017379",0.348344624367074,-0.00131794810967691,0.00869619766340276,-0.151554525401761,0.879538302453356,NA
"ENSNFUG00015017388",95.9943155579039,0.00095735202505365,0.000511323566499664,1.8723017826214,0.0611648642948682,0.522788099705219
"ENSNFUG00015017397",0.280271886133547,0.00270813380974998,0.00888888902486538,0.304665048936304,0.760621271714797,NA
